station_name,state,latitude,longitude,avg,avg_2,avg_3
LITTLE CREEK IDAHO ID US,ID,44.5,-114.9,37.01675978,62.41899441,48.53072626
LYTLE CREEK CALIFORNIA CA US,CA,34.2339,-117.4803,50.53351955,76.83240223,62.95251397
Bison Lake CO US,CO,39.76,-107.36,27.16759777,43.09217877,34.6424581
VALLEY CENTER CALIFORNIA CA US,CA,33.2372,-117.0086,53.41620112,78.30726257,64.73184358
CONCORD MUNICIPAL AIRPORT NH US,NH,43.12,-71.3,34.62921348,59.03089888,47.3005618
Canyon WY US,WY,44.72,-110.51,23.64804469,49.18156425,36.32402235
Reno Hill WY US,WY,42.57,-106.09,31.58100559,49.30446927,39.9301676
Steel Creek Park UT US,UT,40.91,-110.5,26.90502793,46.96089385,35.69832402
BIRMINGHAM AIRPORT AL US,AL,33.56556,-86.745,54.6424581,74.46089385,64.19832402
Beaver Dams UT US,UT,39.14,-111.56,32.53072626,56.61731844,43.68715084
CANBY CALIFORNIA CA US,CA,41.4342,-120.8678,32.52777778,66.24444444,48.80555556
PATTY MOCUS CALIFORNIA CA US,CA,40.295,-122.8667,49.48044693,71.46648045,59.3575419
Big Sandy Opening WY US,WY,42.65,-109.26,21.89385475,49.08659218,35.39106145
DUBUQUE REGIONAL AIRPORT IA US,IA,42.39778,-90.70361,38.45658263,57.3837535,48.06442577
EAGLE WYOMING WY US,WY,44.4856,-109.8964,30.75698324,51.39385475,40.45530726
Cascade Mountain UT US,UT,40.28,-111.61,38.11145511,52.05882353,44.72755418
Copper Bottom MT US,MT,47.06,-112.6,29.79888268,55.49162011,42.65921788
Dry Bread Pond UT US,UT,41.41,-111.54,34.20670391,51.04469274,42.04469274
BEMIDJI MINNESOTA MN US,MN,47.5033,-94.9281,31.77374302,52.10893855,42.36312849
PINERY TEXAS TX US,TX,31.8944,-104.7978,50.88450704,69.94084507,60.43380282
GEORGE CREEK ALASKA AK US,AK,63.8375,-144.3503,25.21529745,34.44759207,30.05665722
Eilertson Meadows OR US,OR,44.87,-118.11,30.96368715,54.36871508,41.05865922
MARKLEEVILLE CALIFORNIA CA US,CA,38.6833,-119.7667,36.30446927,65.15363128,50.30726257
CONCORDIA BLOSSER MUNICIPAL AIRPORT KS US,KS,39.5514,-97.6508,43.97765363,66.72905028,55.01955307
GREAT FALLS AIRPORT MT US,MT,47.4733,-111.3822,33.83798883,59.43854749,47.06145251
George Creek UT US,UT,41.92,-113.41,31.33240223,47.05586592,38.27932961
GALENA MONTANA MT US,MT,46.2222,-112.2292,32.83519553,52.17318436,42.01675978
YAKUTAT AIRPORT AK US,AK,59.512,-139.6712,36.38826816,48.98324022,42.93575419
WHITE SULPHUR SPRING MONTANA MT US,MT,46.5344,-110.8853,33.33615819,56.7259887,44.8700565
MEANDER MINNESOTA MN US,MN,48.1197,-92.1589,30.89385475,50.52234637,40.63407821
Mineral Creek CO US,CO,37.85,-107.73,24.96067416,50.41011236,36.33707865
HENDERSON TEXAS TX US,TX,32.15,-94.8,56.13407821,76.54748603,65.79888268
White Mill MT US,MT,45.05,-109.91,25.27653631,46.33240223,35.31284916
ROCKINGHAM NORTH CAROLINA NC US,NC,34.96,-79.69,52.7037037,76.66096866,63.62962963
PORCUPINE CREEK COLORADO CO US,CO,40.0978,-106.6464,21.64804469,51.9972067,36.67597765
Moore Creek Bridge AK US,AK,59.59,-135.21,32.26062323,40.78470255,36.23796034
KNOXVILLE MCGHEE TYSON AIRPORT TN US,TN,35.8181,-83.9858,50.5698324,70.02234637,59.93575419
RAVENDALE CALIFORNIA CA US,CA,40.7308,-120.3164,35.70949721,63.23743017,49.59217877
ROCKY BOY MONTANA MT US,MT,48.255,-109.7836,31.0698324,57.31005587,45.16201117
Hilts Creek ID US,ID,44.02,-113.47,32.15921788,49.55307263,40.15083799
Forestdale Creek CA US,CA,38.68,-119.96,35.09776536,55.58938547,44.11731844
BLACK ROCK ARIZONA AZ US,AZ,36.7944,-113.7567,44.03943662,59.85633803,51.25070423
VALENTINE MILLER FIELD NE US,NE,42.8783,-100.55,35.62011173,62.97206704,49.41620112
White River NUMBER 1 UT US,UT,39.96,-110.99,31.97759104,54.52661064,41.81792717
MOUNT SHASTA CALIFORNIA CA US,CA,41.3156,-122.3156,39.5726257,66.61452514,52.71787709
Boulder Mountain MT US,MT,46.56,-111.29,30.96927374,46.32960894,37.95810056
DIXON SPRINGS ILLINOIS IL US,IL,37.4361,-88.6672,47.26536313,67.84916201,57.46089385
STANTON ARIZONA AZ US,AZ,34.1667,-112.7333,58.87430168,76.87709497,67.65642458
Upper Nome Creek AK US,AK,65.37,-146.59,19.4674221,37.47025496,29.14447592
Myrtle Creek ID US,ID,48.72,-116.46,40.56022409,55.56862745,47.65266106
CLAREMONT CALIFORNIA CA US,CA,34.1369,-117.7069,53.12979351,79.34513274,65.18289086
Virginia Lakes Ridge CA US,CA,38.07,-119.23,33.68156425,51.69273743,41.67877095
Bear Saddle ID US,ID,44.61,-116.98,36.8603352,52.91899441,43.59217877
GREENVILLE KENTUCKY KY US,KY,37.2672,-87.2028,48.26256983,68.5698324,58.4273743
PIERCE IDAHO ID US,ID,46.5,-115.8333,32.89325843,60.26404494,44.9494382
North French Creek WY US,WY,41.33,-106.38,26.62290503,46.0027933,35.36592179
TRIANGLE IDAHO ID US,ID,42.8286,-116.5886,32.02793296,59.98603352,46.2877095
BUTTERCUP CALIFORNIA CA US,CA,32.7397,-114.8839,64.22222222,91.01169591,77.70175439
Potato Hill WA US,WA,46.35,-121.51,33.88826816,52.25418994,42.57821229
Beaver Head AZ US,AZ,33.69,-109.22,34.5,60.42458101,46.72067039
MILLEDGEVILLE GEORGIA GA US,GA,32.7797,-83.25,54.51675978,77.39664804,65.0726257
EL PASO INTERNATIONAL AIRPORT TX US,TX,31.81111,-106.37583,54.28212291,78.59497207,66.43575419
SWANSON RIVER ALASKA AK US,AK,60.7278,-150.8722,33.02234637,47.17039106,39.84636872
Summit Meadow CA US,CA,38.4,-119.54,33.47338936,50.35854342,41.01960784
DEAD CAMEL MOUNTAIN NEVADA NV US,NV,39.2636,-118.9433,42.32960894,68.78212291,55.69832402
CATAHOULA FTS LOUISIANA LA US,LA,31.5022,-92.4617,57.16480447,78.5698324,66.83519553
FAIRFIELD NORTH CAROLINA NC US,NC,35.5417,-76.2231,54.19130435,71.75942029,62.74202899
BLACK DIAMOND CALIFORNIA CA US,CA,37.95,-121.8844,53.48324022,68.5,60.59217877
North Rapid Creek SD US,SD,44.21,-103.79,32.62290503,54.72346369,43.15363128
BONANZA IDAHO ID US,ID,44.375,-114.5667,24.55307263,57.20111732,39.76536313
ABERNATHY MOUNTAIN WASHINGTON WA US,WA,46.35,-123.1,42.68435754,55.69832402,48.55027933
GORDON CALIFORNIA CA US,CA,40.7586,-120.8961,34.71104816,61.56373938,46.89518414
WONDER LAKE ALASKA AK US,AK,63.4903,-150.8714,18.84357542,38.75698324,28.73743017
FERNBERG MINNESOTA MN US,MN,47.9461,-91.4947,31.37988827,49.08100559,40.11731844
SHO PAI IDAHO ID US,ID,42.0181,-116.2128,35.47486034,62.0698324,48.63128492
LBJ RD TEXAS TX US,TX,33.1728,-97.3756,55.60335196,76.01955307,65.32122905
Green Lake WA US,WA,46.55,-121.17,34.39385475,51.02234637,42.12290503
State Line CA US,CA,41.99,-120.72,37.82402235,59.02234637,48.3547486
Signal Peak NM US,NM,32.92,-108.15,42.81232493,59.16806723,50.04481793
CEDAR RAPIDS MUNICIPAL AIRPORT IA US,IA,41.8833,-91.7166,39.11461318,58.9025788,49.21203438
AVA MISSOURI MO US,MO,36.9431,-92.65,49.61452514,67.41061453,57.9972067
WILLIS CREEK COLORADO CO US,CO,38.0039,-105.0564,32.11173184,54.47206704,43.11452514
SOLDIER MOUNTAIN CALIFORNIA CA US,CA,40.9258,-121.5856,45.15363128,67.39385475,55.72905028
Squaw Flat ID US,ID,44.77,-116.25,30.27374302,57.22905028,42.04469274
Burnside Lake CA US,CA,38.72,-119.89,26.64804469,54.01675978,40.41061453
Toe Jam NV US,NV,41.32,-116.34,31.56424581,52.86592179,41.91061453
GUNSIGHT COLORADO CO US,CO,40.2092,-106.3292,29.74301676,53.44692737,40.94413408
LENOIR CITY TENNESSEE TN US,TN,35.84,-84.3308,51.98595506,69.4241573,60.12078652
Point Mackenzie AK US,AK,61.39,-150.03,32.11061947,49.7300885,40.49557522
MUSIC MOUNTAIN ARIZONA AZ US,AZ,35.6147,-113.7939,46.04189944,69.79329609,57.86312849
MALLORY RIDGE CALIFORNIA CA US,CA,37.8172,-121.7789,54.30864198,70.56790123,61.91049383
BARWICK MN US,MN,48.6333,-93.9667,38.20318725,59.72908367,49.00398406
Independence Mine AK US,AK,61.79,-149.28,27.78510029,37.68481375,32.32378223
May Creek AK US,AK,61.35,-142.71,20.86158192,42.10169492,31.48870056
CO LINE CALIFORNIA CA US,CA,39.0189,-122.4119,53.75977654,74.03631285,62.94692737
SACRAMENTO NWR CALIFORNIA CA US,CA,39.4172,-122.1825,50.91501416,78.02549575,63.89518414
THOMPSON FALLS AIRPORT MONTANA MT US,MT,47.5806,-115.285,35.34916201,62.08938547,48.68435754
COLGATE OREGON OR US,OR,44.3158,-121.6056,32.08659218,64.55586592,48.3547486
SALT CREEK PRINVILLE OREGON OR US,OR,44.0444,-120.6661,38.16480447,62.95530726,50.09497207
BOARD HOLLOW OREGON OR US,OR,44.6056,-120.6833,41.23743017,59.48603352,49.92178771
Lone Cone CO US,CO,37.89,-108.2,28.03351955,51.15363128,38.7877095
Fish Lake Utah UT US,UT,38.5,-111.77,27.09776536,53.76256983,40.29050279
ROUND LAKE ALASKA AK US,AK,64.6847,-153.94,21.54748603,39.98603352,30.81284916
Cole Creek MT US,MT,45.19,-109.35,33.06424581,49.28212291,40.77932961
GREEN BAY AUSTIN STRAUBEL INTERNATIONAL AIRPORT WI US,WI,44.4794,-88.1366,37.31284916,56.08379888,46.9301676
Columbine CO US,CO,40.39,-106.6,28.14084507,50.65352113,38.37746479
WALLOPS ISLAND WALLOPS FLIGHT FACILITY VA US,VA,37.9372,-75.4708,49.4301676,66.33798883,57.78212291
ARMELLS CREEK MONTANA MT US,MT,47.5867,-108.8694,36.25418994,60.55027933,48.51675978
KYLBL KENTUCKY KY US,KY,36.7764,-88.0631,49.27374302,69.09776536,58.75139665
ODEN ARKANSAS AR US,AR,34.6242,-93.8061,51.96706587,75.05389222,62.83832335
GERBER RESERVOIR OREGON OR US,OR,42.2056,-121.1389,34.83240223,62.39664804,48.88268156
POLE CREEK IDAHO ID US,ID,42.0694,-115.7861,35.77374302,61.36871508,48.38547486
Schneider Meadows OR US,OR,45,-117.17,31.29131653,55.2605042,42.25210084
ASTORIA REGIONAL AIRPORT OR US,OR,46.1569,-123.8825,46.15642458,61.67877095,53.62290503
KANE GULCH BLANDING 23 WSW UT US,UT,37.5264,-109.8936,36.32681564,63.79329609,49.72346369
ADEL GEORGIA GA US,GA,31.1097,-83.4269,59.4273743,79.67318436,68.76256983
PORTLAND INTERNATIONAL JETPORT ME US,ME,43.6497,-70.3002,37.29329609,57.04189944,47.49441341
CARLOS AVERY MINNESOTA MN US,MN,45.3028,-93.1011,36.07541899,55.74581006,46.30167598
AUGUSTA BUSH FIELD AIRPORT GA US,GA,33.3644,-81.9633,53.45251397,77.34357542,64.75418994
Gold Center OR US,OR,44.76,-118.31,34.92178771,57.17877095,44.96368715
CLARKSVILLE TEXAS TX US,TX,33.6189,-95.1667,55.64804469,74.98044693,65.03072626
Silver Creek Nv NV US,NV,39.23,-114.24,34.52112676,54.65070423,43.61971831
NEWNAN GEORGIA FL US,FL,30.3653,-84.8594,52.6424581,74.84357542,62.79329609
Hagan s Meadow CA US,CA,38.85,-119.94,29.60055866,56.9273743,41.55865922
DAL FTW WSCMO AIRPORT TX US,TX,32.8978,-97.0189,57.31564246,76.79329609,66.8603352
Bumping Ridge WA US,WA,46.81,-121.33,36.88826816,53.22346369,44.20670391
Park Reservoir CO US,CO,39.05,-107.87,25.68994413,49.0027933,36.5027933
PRYOR MOUNTAIN MONTANA MT US,MT,45.3375,-108.4908,35.97486034,52.29608939,44.16201117
DESOTO IOWA IA US,IA,41.5333,-96.0833,41.9273743,64.04748603,52.72067039
Indian Pass AK US,AK,61.07,-149.48,28.66005666,40.86968839,34.56090652
SCORPION CALIFORNIA CA US,CA,41.1117,-122.6967,45.20949721,71.89664804,56.68715084
FISH CREEK MOUNTAIN CALIFORNIA CA US,CA,32.9903,-116.0669,69.89106145,87.52513966,78.30167598
ZIM OREGON OR US,OR,42.685,-122.3903,42.56145251,62.67877095,51.74581006
Sunflower Flat UT US,UT,38.05,-111.34,33.59217877,48.34636872,40.50558659
Maverick Fork AZ US,AZ,33.92,-109.46,33.67877095,55.22346369,44.04469274
BIG SHEEP MOUNTAIN MONTANA MT US,MT,47.0167,-105.8167,35.56703911,57.57821229,46.49441341
BASTROP TEXAS TX US,TX,30.1742,-97.2564,58.60055866,79.23743017,68.34636872
Mining Fork UT US,UT,40.49,-112.61,37.02793296,51.48324022,44.10055866
COLUMBINE ARIZONA AZ US,AZ,32.7039,-109.9139,33.65083799,55.80167598,43.39106145
Vacarro Spring NV US,NV,39.45,-115.98,37.81843575,55.70949721,46.4301676
SHAVER CALIFORNIA CA US,CA,37.135,-119.2561,34.47765363,64.53072626,48.15083799
DRAGON ROAD COLORADO CO US,CO,39.9153,-108.8875,38.11173184,62.47206704,49.77932961
Whiskey Creek MT US,MT,44.61,-111.15,23.39664804,51.40502793,37.47486034
Fort Valley AZ US,AZ,35.27,-111.74,31.66480447,62.26815642,46.00837989
Hannagan Meadows AZ US,AZ,33.65,-109.31,34.24581006,56.62569832,44.84916201
CAHUILLA CALIFORNIA CA US,CA,32.9736,-115.1736,64.87430168,91.20391061,77.54469274
Beaver Reservoir OR US,OR,45.15,-118.22,35.46089385,55.4273743,44.55586592
Hemlock Butte ID US,ID,46.48,-115.63,37.9915493,51.27605634,43.86760563
POPLAR MONTANA MT US,MT,48.1269,-105.0731,33.01955307,57.11452514,45.19832402
Sourdough Gulch WA US,WA,46.24,-117.39,42.97687861,57.95375723,49.98554913
HERNANDEZ CALIFORNIA CA US,CA,36.3825,-120.8558,52.32402235,69.39385475,59.84078212
Tower CO US,CO,40.54,-106.68,28.34831461,43.46910112,35.06460674
Crystal Lake MT US,MT,46.79,-109.51,30.18994413,52.28212291,40.2849162
DRY BLOOD CREEK MONTANA MT US,MT,47.2442,-108.3575,39.33798883,60.82960894,50.01117318
PROMONTORY ARIZONA AZ US,AZ,34.3694,-111.025,39.34357542,59.81843575,48.39944134
Tepee Creek MT US,MT,44.79,-111.71,29.45251397,48.25698324,37.9972067
KANUTI NWR ALASKA AK US,AK,66.0933,-152.17,17.48802395,34.52694611,26.67964072
Bunchgrass Mdw WA US,WA,48.69,-117.18,29.52513966,50.10614525,39.59776536
COW CREEK WYOMING WY US,WY,41.2708,-107.5819,35.3977591,56.07002801,45.30532213
TOPEKA MUNICIPAL AIRPORT KS US,KS,39.0725,-95.6261,45.10335196,67.68435754,56.34916201
Beagle Springs MT US,MT,44.47,-112.98,29.3575419,48.99441341,38.4273743
St. Lawrence Alt WY US,WY,43.03,-109.17,27.15083799,51.5726257,39.63128492
SARA NEW YORK NY US,NY,43.0078,-73.6511,37.39944134,60.1396648,48.16201117
OAKLAND SOUTH CALIFORNIA CA US,CA,37.7861,-122.1447,50.74860335,66.43575419,57.40223464
SKILAK GUARD STATION ALASKA AK US,AK,60.4839,-150.4606,31.34357542,48.93575419,39.46927374
PORT ALSWORTH ALASKA AK US,AK,60.1958,-154.32,29.54469274,47.93854749,39.20670391
American Creek AK US,AK,64.79,-141.23,17.74137931,39.57471264,29.0545977
TUSQUITEE NORTH CAROLINA NC US,NC,35.04,-84.06,48.15363128,68.98882682,57.87709497
ALLIGATOR RIDGE NEVADA NV US,NV,39.7369,-115.5181,38.62011173,61.32122905,49.51675978
Swede Peak ID US,ID,43.63,-113.97,33.68156425,53.03351955,41.5698324
Fielding Lake AK US,AK,63.2,-145.63,14.7259887,36.62429379,26.21751412
DEMOCRAT CALIFORNIA CA US,CA,35.5317,-118.6303,49.50558659,77.30167598,62.3575419
BEAR PEAK CALIFORNIA CA US,CA,35.8842,-118.0517,41.7977208,56.90883191,48.74074074
HAYFORK CALIFORNIA CA US,CA,40.55,-123.165,38.31284916,72.79050279,53.79608939
MERRITT ISLAND FLORIDA FL US,FL,28.6408,-80.7308,65.23184358,82.83240223,73.39664804
Niwot CO US,CO,40.04,-105.54,28.37709497,48.91340782,38.15083799
Placer Basin MT US,MT,45.42,-110.09,22.59776536,46.67597765,34.27374302
Burroughs Creek WY US,WY,43.7,-109.67,25.61452514,50.65921788,37.86871508
SELLES ARIZONA AZ US,AZ,31.91,-111.8975,56.74581006,84.37150838,70.5027933
DIAMOND FLAT IDAHO ID US,ID,42.8667,-111.2167,31.47206704,53.55586592,41.32402235
EZRA CREEK IDAHO ID US,ID,44.8464,-114.0264,34.89944134,53.68994413,43.93854749
Townsend Creek WY US,WY,42.7,-108.9,25.15363128,51.08659218,38.31284916
White Horse Lake AZ US,AZ,35.14,-112.15,38.17086835,62.84313725,49.43977591
PORT ARTHUR SE TX REGIONAL AIRPORT TX US,TX,29.95056,-94.02056,61.20111732,80.07821229,69.74301676
BRUIN POINT SUNNYSIDE 6 NNE U UT US,UT,39.6097,-110.2944,29.88268156,50.72067039,39.0027933
Crosho CO US,CO,40.17,-107.06,29.57703081,51.94397759,40.24089636
CANNIBAL MOUNTAIN OREGON OR US,OR,44.3489,-123.8853,45.40502793,61.08659218,52.19273743
Lake Eldora CO US,CO,39.94,-105.59,32.16853933,50.43820225,40.29494382
LIVENGOOD ALASKA AK US,AK,65.4236,-148.7217,17.37430168,37.92458101,28.7122905
Lightning Ridge UT US,UT,41.36,-111.49,39.37709497,41.00837989,40.13407821
East Rim Divide WY US,WY,43.13,-110.2,30.73463687,50.05027933,39.84078212
Sleeping Woman MT US,MT,47.18,-114.33,35.58379888,51.01955307,42.88826816
PUNTILLA AK US,AK,62.0911,-152.7349,21.18867925,34.11320755,28.54716981
COUGAR MOUNTAIN WASHINGTON WA US,WA,47.9167,-123.1172,42.32122905,56.98882682,48.86871508
Monitor Pass CA US,CA,38.67,-119.61,35.03631285,54.59776536,43.81843575
BRYCE CANYON UTAH UT US,UT,37.6417,-112.1722,27.28212291,57.59776536,42.3547486
BETHEL AIRPORT AK US,AK,60.785,-161.8293,26.96927374,40.6452514,33.71787709
LEWISTON NEZ PERCE CO AIRPORT ID US,ID,46.3747,-117.0156,45.27094972,67.11731844,56.19273743
PIERCE CALIFORNIA CA US,CA,40.2461,-120.6422,40.17816092,62.0316092,50.73850575
ANDERSON RIDGE WYOMING WY US,WY,42.4372,-108.9408,30.08659218,51.15921788,40.03631285
BEARSKIN CREEK IDAHO ID US,ID,44.385,-115.55,32.23209169,51.68767908,41.48137536
MARION MISSISSIPPI MS US,MS,31.2114,-89.9225,57.19273743,79.32402235,66.95810056
POORMAN ALASKA AK US,AK,64.105,-155.5583,23.03910615,37.75977654,29.95810056
JOES VALLEY UTAH UT US,UT,39.3094,-111.3228,36.27094972,53.63128492,44.06424581
LINCOLN MONTANA MT US,MT,46.9681,-112.6353,28.14804469,56.74301676,42.48603352
Billie Creek Divide OR US,OR,42.41,-122.27,34.84078212,57.00558659,44.45251397
METOLUIS ARM OREGON OR US,OR,44.6275,-121.6147,40.85195531,62.41620112,50.59497207
White Elephant ID US,ID,44.53,-111.41,32.57142857,47.94957983,39.77591036
Kraft Creek MT US,MT,47.43,-113.78,36.27094972,56.15363128,45.63687151
LOWER SUWANNEE FLORIDA FL US,FL,29.3731,-83.0344,61.32402235,82.36312849,70.75977654
Temple Fork UT US,UT,41.79,-111.55,36.10893855,54.5698324,43.91061453
Black Bear MT US,MT,44.51,-111.13,28.55027933,48.93854749,38.15083799
ABERDEEN REGIONAL AIRPORT SD US,SD,45.4433,-98.413,33.49162011,58.53351955,46.29608939
BEAR LODGE WYOMING WY US,WY,44.5972,-104.4275,37.07344633,56.52542373,46.3220339
BRACE FLAT IDAHO ID US,ID,42.3497,-116.69,34.43296089,63.74581006,48.90223464
BULL SPRING IDAHO ID US,ID,42.08,-114.4847,30.76256983,61.30446927,46
Suu Ranch UT US,UT,37.6,-112.92,31.47765363,56.5726257,43.0027933
GUNSIGHT ARIZONA AZ US,AZ,36.7044,-112.5833,44.77374302,69.72346369,56.7877095
CATNIP MOUNTAIN NEVADA NV US,NV,41.92,-119.495,35.78212291,60.84357542,48.57821229
TALLULAH NUMBER 1 GEORGIA GA US,GA,34.9058,-83.3344,51.58100559,67.32960894,58.52793296
WICA ELK MOUNTAIN SOUTH DAKOTA SD US,SD,43.5608,-103.4914,39.55586592,60.84078212,50.23463687
OAK OPENING CALIFORNIA CA US,CA,36.1753,-118.7017,50.86592179,74.25698324,61.31284916
Black Pine MT US,MT,46.41,-113.43,33.86312849,51.10614525,41.61173184
Trinchera CO US,CO,37.35,-105.23,30.18487395,49.43977591,38.54061625
CALIMUS OREGON OR US,OR,42.6314,-121.5597,38,54.27932961,45.33519553
MERLIN SEED ORCHARD OREGON OR US,OR,42.4947,-123.3972,43.79050279,71.12011173,56.43296089
JACKSON JULIAN CARROLL AIRPORT KY US,KY,37.59139,-83.31444,48.09497207,66.86871508,56.82122905
MOBURG CANYON IDAHO ID US,ID,42.0431,-113.1528,41.4273743,54.59217877,47.69553073
BALCONES TEXAS TX US,TX,30.5661,-98.0389,56.90909091,80.06534091,67.78693182
COLD SPRINGS OREGON OR US,OR,44.35,-120.13,31.32681564,60.24022346,45.73743017
BINGHAMTON GREATER AP NY US,NY,42.2068,-75.98,38.08379888,55.27374302,46.67877095
MOUNTAIN LION ARIZONA AZ US,AZ,33.7011,-109.7058,38.81564246,64.5726257,50.15921788
ATLANTIC CITY INTERNATIONAL AIRPORT NJ US,NJ,39.4494,-74.5672,50.24080268,70.09698997,60.39130435
CARIBOU PEAK ALASKA AK US,AK,65.1892,-147.5003,25.7150838,37.3575419,31.27653631
SALEM MCNARY FIELD OR US,OR,44.905,-123.0011,45.70391061,67.3603352,56.14804469
Ward Mountain NV US,NV,39.13,-114.96,35.50837989,51.55307263,42.70391061
HARL BUTTE OREGON OR US,OR,45.3192,-116.8675,38.48104956,52.0845481,44.81049563
LAKE GEORGE COLORADO CO US,CO,38.9772,-105.3553,25.06424581,59.27653631,41.49441341
NEW ORLEANS INTERNATIONAL AIRPORT LA US,LA,29.9933,-90.2511,63.77932961,79.54189944,71.11452514
Dungeness WA US,WA,47.87,-123.08,39.38268156,53.69553073,45.05027933
ABILENE REGIONAL AIRPORT TX US,TX,32.4105,-99.6822,53.80446927,76.93854749,64.75418994
BEN BOLT CALIFORNIA CA US,CA,38.5908,-120.9336,48.61452514,76.40502793,61.73184358
ASSAY HATCH 10 SW UT US,UT,37.5167,-112.5556,33.74581006,58.10055866,45.53351955
HIBBING MINNESOTA MN US,MN,47.3919,-92.8347,29.5,51.32402235,41.09217877
Bateman NM US,NM,36.51,-106.32,34.46348315,53.1488764,42.64325843
DALE BITNER IDAHO ID US,ID,43.0497,-111.3794,28.01699717,55.42776204,41.28328612
WINNEMUCCA MUNICIPAL AIRPORT NV US,NV,40.9017,-117.808,34.29745042,67.98583569,51.76487252
TOK RIVER VALLEY ALASKA AK US,AK,62.9572,-143.3467,17.99137931,39.79022989,29.28448276
MOLINE QUAD CITY INTERNATIONAL AIRPORT IL US,IL,41.46528,-90.52333,40.8603352,61.5698324,51.57821229
REDDING MUNICIPAL AIRPORT CA US,CA,40.5175,-122.2986,52.5027933,79.77932961,66.08659218
SLATER BUTTE CALIFORNIA CA US,CA,41.8586,-123.3525,44.63380282,62.36619718,51.92394366
Little Goose WY US,WY,44.54,-107.18,31.03910615,49.40782123,39.48324022
VAN BREMMER CALIFORNIA CA US,CA,41.6431,-121.7939,40.60893855,62.89944134,50.60055866
BLACKTAIL UTAH UT US,UT,40.2692,-110.5622,38.17039106,56.93575419,46.78212291
Quartz Mountain OR US,OR,42.32,-120.83,38.1396648,58.16759777,47.97206704
CABINET TROUT CREEK MONTANA MT US,MT,47.8667,-115.625,35.59776536,62.59217877,48.32681564
FORT ROCK OREGON OR US,OR,43.425,-120.8417,31.46648045,62.48044693,47.18715084
Harts Pass WA US,WA,48.72,-120.66,30.7150838,45.06145251,37.39106145
MEDFORD ROGUE VALLEY INTERNATIONAL AIRPORT OR US,OR,42.3811,-122.8722,45.70111732,71.47486034,57.7877095
KING SALMON AIRPORT AK US,AK,58.6829,-156.6563,31.37988827,47.4273743,39.60614525
Farmington Lower UT US,UT,40.97,-111.81,33.59217877,53.44972067,42.82122905
West Branch ID US,ID,45.07,-116.45,36.45098039,56.0952381,44.5210084
MDC CLINTON HQTRS MISSOURI MO US,MO,38.3483,-93.7747,47.24301676,67.95810056,57.31005587
ROCK SPRING CREEK NEVADA NV US,NV,41.6431,-114.4375,31.1424581,62.2877095,46.96648045
GULKANA AIRPORT AK US,AK,62.1591,-145.4588,19.48603352,40.65363128,30.48603352
CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,KY,39.0447,-84.6733,45.2849162,64.76256983,55.13407821
CARRIZO CALIFORNIA CA US,CA,35.0964,-119.7728,53.56424581,75.06703911,63.55865922
HUNGRY HORSE MONTANA MT US,MT,48.3847,-114.0575,32.3547486,59.9301676,45.51675978
FAREWELL ALASKA AK US,AK,63.7233,-154.0767,22.14804469,40.74301676,31.31005587
ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT PA US,PA,40.65083,-75.4492,50.05597015,72.65298507,61.6641791
HILLTOP ARIZONA AZ US,AZ,33.6183,-110.42,35.05027933,69.19273743,52.06703911
PUU WAAWAA HAWAII HI US,HI,19.795,-155.8453,61.05027933,78.05307263,69.05307263
BOYD RIDGE WYOMING WY US,WY,44.9414,-107.7089,32.81612903,50.41290323,41.26451613
